Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
48496427,2020 Dec 25 07:35:00 AM,2020 Dec 25 10:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10023,,,,,AMSTERDAM AVENUE,WEST   72 STREET,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Dec 25 10:15:00 AM,07 MANHATTAN,MANHATTAN,"989,340","222,945",Unspecified,MANHATTAN,,,,,,,,40.77860733,-73.98162149,POINT (-73.981621489068 40.778607330304)
48486303,2020 Dec 24 10:58:00 AM,2020 Dec 24 11:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10001,,,,,10 AVENUE,WEST   33 STREET,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Dec 24 11:40:00 AM,04 MANHATTAN,MANHATTAN,"984,357","213,946",Unspecified,MANHATTAN,,,,,,,,40.75390887,-73.9996138,POINT (-73.999613797342 40.753908869667)
48476324,2020 Dec 22 01:49:00 PM,2020 Dec 22 02:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,310 EAST  102 STREET,EAST  102 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020 Dec 22 02:40:00 PM,11 MANHATTAN,MANHATTAN,"999,778","226,328",Unspecified,MANHATTAN,,,,,,,,40.78788059,-73.94392509,POINT (-73.943925091622 40.78788058986)
48467738,2020 Dec 21 06:30:00 PM,2020 Dec 22 08:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,101 WEST   96 STREET,WEST   96 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020 Dec 22 08:40:00 AM,07 MANHATTAN,MANHATTAN,"993,125","228,206",Unspecified,MANHATTAN,,,,,,,,40.79304438,-73.967948,POINT (-73.967948004232 40.793044379745)
48455666,2020 Dec 20 10:54:00 AM,2020 Dec 20 12:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10021,,,,,EAST   74 STREET,1 AVENUE,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Dec 20 12:15:00 PM,08 MANHATTAN,MANHATTAN,"996,704","219,491",Unspecified,MANHATTAN,,,,,,,,40.7691197,-73.95503863,POINT (-73.95503862945 40.769119698075)
48430420,2020 Dec 16 10:16:00 AM,2020 Dec 16 11:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,,,,,2 AVENUE,EAST   34 STREET,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Dec 16 11:30:00 AM,06 MANHATTAN,MANHATTAN,"990,933","210,621",Unspecified,MANHATTAN,,,,,,,,40.74478006,-73.97588188,POINT (-73.975881880949 40.744780058223)
48427211,2020 Dec 16 03:02:00 AM,2020 Dec 16 08:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10002,442 EAST HOUSTON STREET,EAST HOUSTON STREET,LILLIAN WALD DR,BARUCH DR,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Dec 16 08:00:00 AM,03 MANHATTAN,MANHATTAN,"990,375","201,446",Unspecified,MANHATTAN,,,,,,,,40.71959734,-73.97790399,POINT (-73.977903985943 40.719597340204)
48334117,2020 Dec 05 03:38:00 PM,2020 Dec 05 03:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10128,,,,,FDR DRIVE,YORK AVENUE,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020 Dec 05 03:50:00 PM,08 MANHATTAN,MANHATTAN,"999,705","223,503",Unspecified,MANHATTAN,,,,,,,,40.78012685,-73.94419521,POINT (-73.944195209156 40.780126846399)
48301744,2020 Dec 02 05:26:00 PM,2020 Dec 03 08:27:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10032,881 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,W 154 ST,W 155 ST,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Dec 03 08:27:00 AM,09 MANHATTAN,MANHATTAN,"1,000,398","241,752",Unspecified,MANHATTAN,,,,,,,,40.83021408,-73.94164904,POINT (-73.941649037611 40.83021407552)
48295760,2020 Dec 01 01:31:00 PM,2020 Dec 01 02:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10009,279 AVENUE C,AVENUE C,E 16 ST,FDR DRIVE EXIT 7 NB,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020 Dec 01 02:40:00 PM,06 MANHATTAN,MANHATTAN,"991,283","205,262",Unspecified,MANHATTAN,,,,,,,,40.73007066,-73.97462438,POINT (-73.974624376881 40.730070658454)
48284176,2020 Nov 30 02:09:00 PM,2020 Nov 30 02:55:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10037,,,,,EAST  138 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 30 02:55:00 PM,11 MANHATTAN,MANHATTAN,"1,002,289","235,866",Unspecified,MANHATTAN,,,,,,,,40.81405502,-73.93483172,POINT (-73.934831715489 40.814055015376)
48287613,2020 Nov 30 01:02:00 PM,2020 Nov 30 02:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10075,,,,,EAST   77 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 30 02:15:00 PM,08 MANHATTAN,MANHATTAN,"995,369","221,138",Unspecified,MANHATTAN,,,,,,,,40.77364206,-73.95985551,POINT (-73.959855514318 40.773642062794)
48290950,2020 Nov 30 11:50:00 AM,2020 Nov 30 12:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,,,,,EAST  111 STREET,PARK AVENUE,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 30 12:25:00 PM,11 MANHATTAN,MANHATTAN,"999,324","229,327",Unspecified,MANHATTAN,,,,,,,,40.79611282,-73.94555785,POINT (-73.94555785077 40.796112820776)
48288694,2020 Nov 30 11:38:00 AM,2020 Nov 30 01:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10037,,,,,EAST  135 STREET,5 AVENUE,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 30 01:30:00 PM,10 MANHATTAN,MANHATTAN,"1,001,518","235,386",Unspecified,MANHATTAN,,,,,,,,40.81273909,-73.93761829,POINT (-73.937618289377 40.812739090308)
48291998,2020 Nov 30 11:17:00 AM,2020 Nov 30 01:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,2350 BROADWAY,BROADWAY,W 85 ST,W 86 ST,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 30 01:45:00 PM,07 MANHATTAN,MANHATTAN,"990,689","226,370",Unspecified,MANHATTAN,,,,,,,,40.78800716,-73.97674736,POINT (-73.97674735954 40.788007164471)
48268377,2020 Nov 27 12:19:00 PM,2020 Nov 27 12:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10011,152 9 AVENUE,9 AVENUE,W 19 ST,W 20 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020 Nov 27 12:40:00 PM,04 MANHATTAN,MANHATTAN,"983,430","210,421",Unspecified,MANHATTAN,,,,,,,,40.7442336,-74.00295925,POINT (-74.002959254101 40.744233595449)
48256016,2020 Nov 26 02:36:00 PM,2020 Nov 26 03:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10037,,,,,EAST  138 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2020 Nov 26 03:15:00 PM,11 MANHATTAN,MANHATTAN,"1,002,289","235,866",Unspecified,MANHATTAN,,,,,,,,40.81405502,-73.93483172,POINT (-73.934831715489 40.814055015376)
48232389,2020 Nov 23 12:17:00 PM,2020 Nov 23 12:55:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,141 EAST   33 STREET,EAST   33 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 23 12:55:00 PM,06 MANHATTAN,MANHATTAN,"989,802","210,934",Unspecified,MANHATTAN,,,,,,,,40.74563995,-73.97996326,POINT (-73.979963261297 40.745639947198)
48229677,2020 Nov 23 11:30:00 AM,2021 Mar 15 12:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,192 LEXINGTON AVENUE,LEXINGTON AVENUE,E 31 ST,E 32 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021 Mar 15 12:45:00 PM,05 MANHATTAN,MANHATTAN,"989,566","210,671",Unspecified,MANHATTAN,,,,,,,,40.74491822,-73.98081517,POINT (-73.980815174895 40.744918223107)
48228637,2020 Nov 23 08:22:00 AM,2020 Nov 23 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10026,,,,,MORNINGSIDE AVENUE,WEST  114 STREET,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 23 10:00:00 AM,10 MANHATTAN,MANHATTAN,"995,821","232,160",Unspecified,MANHATTAN,,,,,,,,40.80389391,-73.95820461,POINT (-73.958204608449 40.803893912625)
48221087,2020 Nov 21 09:30:00 AM,2020 Nov 21 10:20:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10065,349 EAST   65 STREET,EAST   65 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2020 Nov 21 10:20:00 AM,08 MANHATTAN,MANHATTAN,"995,210","217,581",Unspecified,MANHATTAN,,,,,,,,40.76387922,-73.96043537,POINT (-73.960435374684 40.763879221679)
48207697,2020 Nov 20 08:12:00 PM,2020 Nov 21 12:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,1399 MADISON AVENUE,MADISON AVENUE,E 96 ST,E 97 ST,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 21 12:10:00 AM,11 MANHATTAN,MANHATTAN,"997,102","226,366",Unspecified,MANHATTAN,,,,,,,,40.78798919,-73.95358862,POINT (-73.953588621686 40.787989186328)
48163739,2020 Nov 15 08:57:00 PM,2020 Nov 15 09:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10009,502 EAST   11 STREET,EAST   11 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020 Nov 15 09:45:00 PM,03 MANHATTAN,MANHATTAN,"989,401","204,609",Unspecified,MANHATTAN,,,,,,,,40.72827963,-73.98141528,POINT (-73.981415282125 40.728279629213)
48125859,2020 Nov 11 07:04:00 PM,2020 Nov 11 08:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10002,96 NORFOLK STREET,NORFOLK STREET,DELANCEY ST,RIVINGTON ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2020 Nov 11 08:35:00 PM,03 MANHATTAN,MANHATTAN,"987,801","201,113",Unspecified,MANHATTAN,,,,,,,,40.71868474,-73.9871899,POINT (-73.987189898612 40.718684742976)
48116548,2020 Nov 10 12:07:00 PM,2020 Nov 10 02:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10033,,,,,BROADWAY,WEST  187 STREET,INTERSECTION,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Nov 10 02:10:00 PM,12 MANHATTAN,MANHATTAN,"1,002,590","250,481",Unspecified,MANHATTAN,,,,,,,,40.85416834,-73.93370435,POINT (-73.933704354166 40.854168343404)
48032888,2020 Oct 31 07:29:00 AM,2020 Oct 31 07:29:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10002,442 EAST HOUSTON STREET,EAST HOUSTON STREET,LILLIAN WALD DR,BARUCH DR,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020 Oct 30 01:25:00 PM,03 MANHATTAN,MANHATTAN,"990,375","201,446",Unspecified,MANHATTAN,,,,,,,,40.71959734,-73.97790399,POINT (-73.977903985943 40.719597340204)
48024600,2020 Oct 30 12:47:00 PM,2020 Oct 30 02:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10037,2218 5 AVENUE,5 AVENUE,E 132 ST,E 135 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020 Oct 30 02:40:00 PM,10 MANHATTAN,MANHATTAN,"1,001,495","235,352",Unspecified,MANHATTAN,,,,,,,,40.81264581,-73.93770147,POINT (-73.937701465615 40.812645814732)
48020013,2020 Oct 30 11:55:00 AM,2020 Oct 30 01:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10038,13 ANN STREET,ANN STREET,BROADWAY,THEATER ALLY,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Oct 30 01:40:00 PM,01 MANHATTAN,MANHATTAN,"982,027","198,304",Unspecified,MANHATTAN,,,,,,,,40.71097514,-74.00801846,POINT (-74.008018462869 40.710975142696)
48021867,2020 Oct 30 11:27:00 AM,2020 Oct 30 02:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,215 WEST  101 STREET,WEST  101 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020 Oct 30 02:10:00 PM,07 MANHATTAN,MANHATTAN,"992,867","229,868",Unspecified,MANHATTAN,,,,,,,,40.79760637,-73.96887764,POINT (-73.96887763666 40.797606374352)
48011059,2020 Oct 29 06:19:00 PM,2020 Oct 30 06:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,142 WEST   86 STREET,WEST   86 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020 Oct 30 06:35:00 AM,07 MANHATTAN,MANHATTAN,"991,494","226,069",Unspecified,MANHATTAN,,,,,,,,40.78718038,-73.97384065,POINT (-73.97384065285 40.787180376914)
48011041,2020 Oct 29 11:34:00 AM,2020 Oct 29 12:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10014,451 WEST STREET,WEST STREET,BANK ST,BETHUNE ST,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Oct 29 12:30:00 PM,02 MANHATTAN,MANHATTAN,"981,479","207,529",Unspecified,MANHATTAN,,,,,,,,40.73629538,-74.00999892,POINT (-74.009998922192 40.736295378126)
47862254,2020 Oct 13 06:52:00 PM,2020 Oct 13 08:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,2381 BROADWAY,BROADWAY,W 87 ST,W 88 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020 Oct 13 08:45:00 PM,07 MANHATTAN,MANHATTAN,"990,929","226,753",Unspecified,MANHATTAN,,,,,,,,40.78905822,-73.97588029,POINT (-73.975880286141 40.789058218623)
47854975,2020 Oct 12 12:28:00 PM,2020 Oct 12 01:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,2340 BROADWAY,BROADWAY,W 85 ST,W 86 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020 Oct 12 01:45:00 PM,07 MANHATTAN,MANHATTAN,"990,613","226,253",Unspecified,MANHATTAN,,,,,,,,40.78768609,-73.97702192,POINT (-73.977021923019 40.787686085863)
47816356,2020 Oct 08 10:07:00 AM,2020 Oct 08 10:20:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10039,246 BRADHURST AVENUE,BRADHURST AVENUE,W 154 ST,W 155 ST,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Oct 08 10:20:00 AM,10 MANHATTAN,MANHATTAN,"1,001,182","241,417",Unspecified,MANHATTAN,,,,,,,,40.82929313,-73.93881689,POINT (-73.938816892033 40.829293128475)
47813185,2020 Oct 07 10:08:00 AM,2020 Oct 15 11:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10035,77 EAST  125 STREET,EAST  125 STREET,MADISON AVE,PARK AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020 Oct 15 11:00:00 AM,11 MANHATTAN,MANHATTAN,"1,000,911","232,710",Unspecified,MANHATTAN,,,,,,,,40.80539538,-73.93981776,POINT (-73.939817755157 40.805395379009)
47750886,2020 Oct 01 07:09:00 PM,2020 Oct 02 09:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10024,137 WEST   82 STREET,WEST   82 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,,Closed,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020 Oct 02 09:45:00 AM,07 MANHATTAN,MANHATTAN,"991,115","225,054",Unspecified,MANHATTAN,,,,,,,,40.78439478,-73.97521033,POINT (-73.975210325139 40.784394775505)
